Day,Detail,Moonphase,Summary,Sunrise,Sunset,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,pressure,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,visibility,windGust,windGustTime,windSpeed
1388512800,partly-cloudy-day,0.97,Mostly cloudy until evening.,1388492470,1388525969,0.47,12.98,0.57,0.0,0.0,0.0,1021.22,31.36,1388520000,20.95,1388491200,9.97,15.22,1388534400,2.76
1388599200,partly-cloudy-day,0.02,Mostly cloudy throughout the day.,1388578876,1388612417,0.44,14.62,0.56,0.0,0.0,0.0,1027.54,32.61,1388606400,23.02,1388577600,10.0,10.02,1388552400,1.43
1388685600,fog,0.05,Foggy starting in the evening.,1388665281,1388698868,1.0,20.11,0.78,0.0003,0.0024,0.18,1015.21,31.51,1388638800,17.65,1388721600,7.68,15.31,1388721600,5.55
1388772000,fog,0.09,Foggy in the morning.,1388751683,1388785319,0.54,5.02,0.71,0.0002,0.0014,0.17,1017.6,17.06,1388775600,8.8,1388808000,5.93,19.31,1388739600,6.21
1388858400,partly-cloudy-night,0.12,Partly cloudy in the evening.,1388838083,1388871773,0.12,4.03,0.59,0.0,0.0,0.0,1030.64,25.66,1388869200,6.26,1388829600,10.0,10.24,1388858400,1.43
1388944800,rain,0.16,Light rain overnight.,1388924480,1388958228,0.74,23.87,0.84,0.0007,0.0044,0.39,1022.36,39.49,1388980800,19.01,1388912400,5.0,5.14,1388980800,0.43
1389031200,rain,0.2,Rain in the morning.,1389010876,1389044684,0.9,36.47,0.79,0.0141,0.0803,1.0,1000.91,53.82,1389013200,24.24,1389067200,6.53,22.26,1389067200,3.62
1389117600,clear-day,0.23,Clear throughout the day.,1389097269,1389131142,0.04,-9.05,0.43,0.0,0.0,0.0,1020.28,18.44,1389070800,4.06,1389099600,10.0,23.43,1389074400,7.52
1389204000,partly-cloudy-night,0.27,Mostly cloudy starting in the afternoon.,1389183660,1389217601,0.26,-0.68,0.5,0.0,0.0,0.0,1032.52,21.39,1389214800,8.28,1389178800,10.0,12.46,1389157200,3.93
1389290400,partly-cloudy-night,0.3,Mostly cloudy overnight.,1389270049,1389304061,0.28,10.65,0.53,0.0,0.0,0.0,1036.05,32.08,1389297600,20.23,1389272400,10.0,9.01,1389279600,0.89
1389376800,rain,0.33,Light rain overnight.,1389356436,1389390523,0.96,26.05,0.82,0.0029,0.0139,0.78,1030.59,34.77,1389412800,25.33,1389330000,5.13,1.79,1389348000,0.31
1389463200,rain,0.36,Rain in the afternoon and evening.,1389442820,1389476986,0.99,47.38,0.95,0.0197,0.1111,1.0,1007.15,55.98,1389477600,34.96,1389416400,4.61,16.17,1389459600,3.01
1389549600,partly-cloudy-day,0.4,Mostly cloudy until evening.,1389529203,1389563450,0.63,32.03,0.64,0.0004,0.006,0.67,1007.33,52.49,1389502800,37.0,1389585600,9.98,16.94,1389549600,4.98
1389636000,partly-cloudy-night,0.43,Partly cloudy starting in the afternoon.,1389615583,1389649914,0.2,32.74,0.72,0.0,0.0,0.0,1017.6,49.51,1389646800,31.54,1389614400,9.81,8.93,1389632400,1.94
1389722400,rain,0.45,Rain in the morning and afternoon.,1389701961,1389736380,0.84,41.68,0.88,0.0126,0.0675,1.0,1008.68,46.63,1389726000,42.34,1389758400,8.08,6.22,1389747600,0.96
1389808800,fog,0.48,Foggy in the morning.,1389788337,1389822847,0.76,36.37,0.91,0.0,0.0,0.0,1013.61,44.87,1389816000,32.48,1389790800,4.4,5.65,1389812400,0.53
1389895200,cloudy,0.52,Overcast throughout the day.,1389874711,1389909315,0.99,32.62,0.8,0.0,0.0,0.0,1012.37,39.91,1389852000,35.44,1389931200,9.17,7.11,1389877200,1.66
1389981600,partly-cloudy-night,0.55,Mostly cloudy starting in the afternoon.,1389961082,1389995783,0.3,27.51,0.72,0.0,0.0,0.0,1014.0,43.75,1389988800,28.48,1389960000,9.91,9.3,1389974400,0.95
1390068000,sleet,0.58,Mixed precipitation until afternoon.,1390047452,1390082253,0.83,28.09,0.76,0.0025,0.0186,0.74,1007.93,37.75,1390071600,28.58,1390104000,8.92,13.89,1390082400,2.86
1390154400,partly-cloudy-day,0.61,Mostly cloudy until afternoon.,1390133820,1390168723,0.5,19.07,0.63,0.0,0.0,0.0,1007.73,36.27,1390190400,24.41,1390136400,10.0,15.92,1390168800,4.83
1390240800,partly-cloudy-day,0.64,Mostly cloudy throughout the day.,1390220185,1390255193,0.7,25.47,0.59,0.0,0.0004,0.0,1005.08,44.6,1390248000,33.69,1390276800,9.99,17.45,1390251600,3.82
1390327200,fog,0.67,Foggy until evening.,1390306549,1390341665,0.88,11.45,0.71,0.0003,0.0011,0.11,1013.58,31.38,1390280400,11.61,1390363200,4.51,15.39,1390363200,4.87
1390413600,partly-cloudy-night,0.7,Mostly cloudy in the morning.,1390392910,1390428137,0.43,-1.28,0.57,0.0,0.0,0.0,1010.92,16.77,1390424400,5.56,1390395600,9.43,16.39,1390392000,6.18
1390500000,partly-cloudy-night,0.74,Partly cloudy in the morning.,1390479270,1390514609,0.41,0.21,0.56,0.0,0.0,0.0,1020.79,20.2,1390507200,6.54,1390478400,10.0,14.95,1390503600,3.69
1390586400,partly-cloudy-night,0.77,Partly cloudy starting in the evening.,1390565628,1390601082,0.17,-0.32,0.51,0.0,0.0,0.0,1025.85,19.57,1390597200,9.78,1390564800,10.0,14.09,1390579200,4.14
1390672800,fog,0.81,"Foggy starting in the afternoon, continuing until evening.",1390651983,1390687555,0.63,12.58,0.66,0.0,0.0,0.0,1005.58,26.82,1390669200,17.42,1390626000,8.2,14.82,1390640400,4.56
1390759200,partly-cloudy-night,0.84,Mostly cloudy starting in the afternoon.,1390738337,1390774029,0.51,7.48,0.55,0.0,0.0,0.0,1008.7,27.77,1390795200,16.56,1390737600,9.8,17.09,1390726800,3.99
1390845600,partly-cloudy-day,0.88,Mostly cloudy throughout the day.,1390824689,1390860503,0.7,16.27,0.56,0.0005,0.004,0.28,1008.19,42.12,1390845600,21.64,1390881600,10.0,18.69,1390852800,3.26
1390932000,partly-cloudy-day,0.92,Mostly cloudy throughout the day.,1390911039,1390946977,0.56,-4.07,0.39,0.0,0.0,0.0,1025.35,20.41,1390885200,12.57,1390914000,10.0,14.47,1390885200,3.49
1391018400,partly-cloudy-night,0.95,Mostly cloudy in the morning.,1390997388,1391033451,0.38,1.58,0.51,0.0,0.0003,0.0,1022.15,22.86,1391025600,13.56,1391000400,8.47,12.88,1391029200,3.39
1391104800,partly-cloudy-night,0.98,Partly cloudy overnight.,1391083734,1391119926,0.04,4.4,0.49,0.0,0.0,0.0,1028.25,28.4,1391112000,12.71,1391083200,10.0,7.45,1391115600,1.28
1391191200,partly-cloudy-day,0.03,Mostly cloudy throughout the day.,1391170079,1391206400,0.67,14.69,0.51,0.0,0.0,0.0,1021.19,38.8,1391202000,22.7,1391144400,10.0,8.17,1391194800,2.12
1391277600,partly-cloudy-day,0.07,Partly cloudy throughout the day.,1391256422,1391292875,0.33,23.73,0.61,0.0,0.0004,0.0,1023.81,43.92,1391281200,31.25,1391259600,9.81,8.2,1391284800,0.83
1391364000,partly-cloudy-day,0.11,Mostly cloudy throughout the day.,1391342764,1391379350,0.67,33.37,0.75,0.0,0.0,0.0,1014.94,53.34,1391367600,31.21,1391338800,7.6,6.94,1391389200,0.81
1391450400,snow,0.14,Snow (< 1 in.) in the morning.,1391429103,1391465825,0.97,29.57,0.88,0.0047,0.0205,0.74,1021.01,41.25,1391403600,28.18,1391486400,4.59,6.47,1391414400,2.32
1391536800,snow,0.18,Light snow (< 1 in.) in the afternoon.,1391515442,1391552300,0.39,21.52,0.77,0.0031,0.0188,0.47,1029.06,34.38,1391544000,20.55,1391515200,9.58,3.84,1391529600,0.62
1391623200,snow,0.21,Snow (< 1 in.) in the morning.,1391601778,1391638775,1.0,29.21,0.9,0.0064,0.0214,0.4,1012.14,33.68,1391634000,29.21,1391590800,4.32,9.85,1391601600,1.84
1391709600,partly-cloudy-day,0.25,Partly cloudy throughout the day.,1391688113,1391725250,0.49,18.04,0.72,0.0006,0.0044,0.17,1023.01,30.62,1391662800,21.02,1391691600,10.0,12.21,1391673600,2.68
1391796000,partly-cloudy-day,0.28,"Partly cloudy starting in the afternoon, continuing until evening.",1391774447,1391811724,0.22,15.96,0.62,0.0005,0.0039,0.24,1025.11,32.79,1391803200,22.59,1391774400,10.0,10.94,1391788800,3.41
1391882400,partly-cloudy-day,0.31,Partly cloudy throughout the day.,1391860779,1391898199,0.44,7.99,0.49,0.0,0.0,0.0,1024.87,28.88,1391893200,19.8,1391860800,10.0,8.77,1391835600,1.75
1391968800,fog,0.34,Foggy in the evening.,1391947109,1391984673,0.54,12.56,0.61,0.0002,0.002,0.17,1019.55,29.14,1391976000,19.05,1391947200,8.27,6.0,1391958000,0.56
1392055200,partly-cloudy-night,0.37,Partly cloudy in the morning.,1392033438,1392071148,0.18,11.62,0.59,0.0,0.0007,0.0,1020.34,28.57,1392062400,20.41,1392033600,9.91,14.57,1392048000,4.24
1392141600,clear-day,0.4,Clear throughout the day.,1392119766,1392157622,0.08,5.55,0.53,0.0,0.0,0.0,1028.1,25.71,1392152400,15.23,1392120000,10.0,13.15,1392145200,3.87
1392228000,fog,0.43,Foggy overnight.,1392206092,1392244095,0.29,6.22,0.58,0.0,0.0,0.0,1032.26,24.25,1392235200,11.39,1392206400,10.0,7.39,1392181200,1.83
1392314400,snow,0.46,Mixed precipitation in the morning and evening.,1392292417,1392330569,1.0,27.66,0.9,0.0123,0.0889,0.69,1005.22,33.68,1392325200,23.06,1392271200,2.81,19.38,1392314400,5.82
1392400800,partly-cloudy-night,0.48,Mostly cloudy in the morning.,1392378741,1392417042,0.49,27.49,0.75,0.0064,0.0257,0.54,995.45,39.72,1392408000,30.79,1392375600,8.05,21.21,1392400800,5.17
1392487200,fog,0.52,"Foggy starting in the afternoon, continuing until evening.",1392465063,1392503515,0.89,26.42,0.79,0.0006,0.0024,0.37,1005.53,36.29,1392476400,28.27,1392523200,6.69,19.54,1392519600,3.3
1392573600,partly-cloudy-day,0.55,Mostly cloudy throughout the day.,1392551384,1392589988,0.48,12.09,0.58,0.0001,0.0015,0.18,1013.35,28.92,1392577200,20.42,1392552000,9.99,19.31,1392526800,6.0
1392660000,partly-cloudy-night,0.58,Partly cloudy starting in the evening.,1392637704,1392676460,0.1,6.26,0.48,0.0,0.0,0.0,1026.08,32.3,1392670800,17.2,1392638400,10.0,15.39,1392613200,3.26
1392746400,fog,0.62,Foggy in the morning.,1392724023,1392762932,0.68,23.53,0.72,0.0018,0.0122,0.45,1019.47,39.14,1392757200,24.68,1392699600,7.28,16.47,1392760800,1.07
1392832800,rain,0.65,Rain in the afternoon.,1392810341,1392849404,0.57,30.71,0.83,0.0084,0.1042,0.92,1012.51,42.05,1392843600,27.5,1392796800,6.64,10.64,1392868800,0.4
1392919200,fog,0.68,Foggy overnight.,1392896657,1392935876,0.44,29.26,0.65,0.0003,0.0045,0.53,1021.03,48.87,1392922800,33.9,1392897600,9.14,13.12,1392872400,0.68
1393005600,rain,0.72,"Light rain starting in the afternoon, continuing until evening.",1392982973,1393022347,0.88,37.11,0.93,0.0038,0.0395,0.92,1011.43,43.92,1393020000,36.65,1392980400,3.45,10.55,1393016400,0.95
1393092000,partly-cloudy-night,0.75,Partly cloudy overnight.,1393069287,1393108817,0.1,27.64,0.58,0.0,0.0,0.0,1015.58,53.89,1393099200,34.88,1393066800,9.77,16.61,1393099200,3.03
1393178400,partly-cloudy-night,0.79,Mostly cloudy throughout the day.,1393155600,1393195288,0.47,29.25,0.56,0.0,0.0,0.0,1013.99,53.03,1393185600,34.66,1393156800,10.0,11.63,1393214400,0.77
1393264800,partly-cloudy-day,0.83,"Partly cloudy starting in the afternoon, continuing until evening.",1393241913,1393281758,0.44,17.46,0.49,0.0,0.001,0.0,1012.95,43.21,1393218000,27.18,1393300800,10.0,18.48,1393264800,5.56
1393351200,partly-cloudy-day,0.87,Mostly cloudy throughout the day.,1393328224,1393368227,0.47,11.79,0.52,0.0,0.0,0.0,1016.63,31.86,1393358400,22.29,1393326000,9.98,15.47,1393358400,3.38
1393437600,fog,0.9,Foggy in the morning.,1393414535,1393454697,0.51,10.21,0.54,0.0002,0.0023,0.35,1012.38,30.17,1393444800,18.77,1393473600,8.82,14.72,1393444800,2.41
1393524000,partly-cloudy-day,0.94,Mostly cloudy until evening.,1393500845,1393541166,0.41,4.56,0.47,0.0,0.0,0.0,1008.67,30.78,1393524000,13.69,1393491600,9.93,19.51,1393545600,3.52
1393610400,clear-day,0.98,Clear throughout the day.,1393587154,1393627634,0.02,-4.79,0.39,0.0,0.0,0.0,1027.09,23.78,1393621200,9.03,1393588800,10.0,15.99,1393563600,3.16
1393696800,partly-cloudy-night,0.02,Mostly cloudy starting in the afternoon.,1393673462,1393714102,0.38,12.08,0.53,0.0,0.0,0.0,1026.72,37.12,1393704000,14.81,1393671600,10.0,8.8,1393693200,1.24
1393783200,cloudy,0.05,Overcast throughout the day.,1393759769,1393800570,0.95,21.9,0.57,0.0,0.0,0.0,1017.72,39.56,1393783200,32.65,1393743600,9.98,7.89,1393819200,1.07
1393869600,partly-cloudy-day,0.09,Mostly cloudy until evening.,1393846076,1393887038,0.68,5.65,0.49,0.0,0.0,0.0,1021.57,32.1,1393822800,17.81,1393905600,9.17,14.79,1393844400,5.08
1393956000,partly-cloudy-night,0.12,Mostly cloudy throughout the day.,1393932382,1393973505,0.33,3.24,0.46,0.0,0.0,0.0,1027.3,28.67,1393966800,11.52,1393930800,10.0,6.33,1393945200,1.0
1394042400,partly-cloudy-day,0.16,Mostly cloudy throughout the day.,1394018687,1394059972,0.8,11.59,0.46,0.0,0.0,0.0,1025.2,36.34,1394042400,24.59,1394010000,10.0,13.38,1394078400,1.94
1394128800,partly-cloudy-night,0.19,Mostly cloudy overnight.,1394104992,1394146438,0.13,5.88,0.47,0.0,0.0,0.0,1034.49,29.39,1394139600,15.39,1394107200,10.0,14.01,1394110800,2.94
1394215200,cloudy,0.22,Overcast throughout the day.,1394191296,1394232905,0.96,21.36,0.67,0.0,0.0,0.0,1023.46,36.19,1394229600,24.93,1394168400,10.0,9.64,1394208000,3.04
1394301600,partly-cloudy-night,0.25,Mostly cloudy starting in the afternoon.,1394277600,1394319370,0.54,29.25,0.59,0.0,0.0,0.0,1010.79,55.5,1394308800,32.88,1394280000,10.0,13.78,1394308800,2.67
1394388000,partly-cloudy-day,0.29,Mostly cloudy until afternoon.,1394363903,1394405836,0.5,19.91,0.46,0.0,0.0,0.0,1014.54,42.71,1394341200,36.24,1394366400,9.84,15.3,1394391600,4.2
1394474400,partly-cloudy-day,0.31,Mostly cloudy throughout the day.,1394450209,1394492298,0.81,25.43,0.52,0.0,0.0,0.0,1008.76,50.46,1394485200,37.05,1394427600,9.85,9.89,1394481600,2.35
1394560800,partly-cloudy-day,0.34,Partly cloudy in the morning.,1394536511,1394578763,0.34,33.83,0.53,0.0,0.0,0.0,1003.15,64.26,1394568000,41.44,1394524800,9.99,11.85,1394557200,1.85
1394647200,rain,0.37,Light rain starting in the evening.,1394622813,1394665228,0.75,40.35,0.75,0.0082,0.0436,1.0,994.21,52.91,1394647200,40.47,1394679600,7.8,19.09,1394679600,0.3
1394733600,partly-cloudy-day,0.4,Mostly cloudy until afternoon.,1394709114,1394751692,0.61,6.47,0.48,0.0001,0.0031,0.48,1002.7,34.93,1394683200,18.4,1394708400,10.0,24.57,1394704800,9.25
1394820000,partly-cloudy-day,0.43,Mostly cloudy until afternoon.,1394795415,1394838157,0.36,12.01,0.44,0.0,0.0,0.0,1019.57,44.54,1394830800,20.89,1394791200,10.0,15.78,1394827200,2.67
1394906400,partly-cloudy-day,0.46,Mostly cloudy until evening.,1394881716,1394924621,0.57,27.66,0.45,0.0,0.0,0.0,1010.1,56.81,1394910000,40.35,1394856000,9.99,20.39,1394902800,4.06
1394992800,partly-cloudy-night,0.49,Mostly cloudy starting in the afternoon.,1394968016,1395011084,0.32,11.45,0.38,0.0,0.0,0.0,1020.46,43.72,1394942400,30.53,1394971200,10.0,16.17,1394978400,5.37
1395079200,partly-cloudy-day,0.53,Mostly cloudy throughout the day.,1395054317,1395097548,0.95,4.87,0.36,0.0,0.0,0.0,1018.95,32.72,1395086400,23.15,1395054000,10.0,13.57,1395064800,3.7
1395165600,partly-cloudy-day,0.56,Partly cloudy in the morning.,1395140617,1395184011,0.08,11.64,0.42,0.0,0.0,0.0,1023.74,41.24,1395172800,25.41,1395140400,10.0,12.08,1395154800,2.27
1395252000,rain,0.59,Rain starting in the evening.,1395226916,1395270475,0.74,30.44,0.78,0.0173,0.1944,1.0,1021.6,42.2,1395284400,30.16,1395219600,8.52,13.18,1395280800,2.93
1395338400,partly-cloudy-day,0.63,Mostly cloudy throughout the day.,1395313216,1395356938,0.66,33.21,0.66,0.0126,0.2095,1.0,1008.58,52.67,1395342000,40.25,1395302400,7.84,18.76,1395352800,4.58
1395424800,partly-cloudy-night,0.67,Mostly cloudy in the morning.,1395399516,1395443401,0.3,21.55,0.42,0.0,0.0,0.0,1014.76,51.09,1395435600,37.94,1395399600,10.0,16.19,1395428400,4.76
1395511200,partly-cloudy-day,0.7,Partly cloudy until evening.,1395485815,1395529864,0.3,29.31,0.5,0.0,0.0,0.0,1012.15,63.1,1395522000,35.48,1395468000,10.0,18.21,1395514800,1.9
1395597600,partly-cloudy-day,0.74,Mostly cloudy until evening.,1395572115,1395616326,0.44,18.37,0.45,0.0,0.0,0.0,1016.81,42.74,1395547200,29.44,1395630000,10.0,15.3,1395630000,4.65
1395684000,partly-cloudy-day,0.78,Partly cloudy until afternoon.,1395658415,1395702789,0.13,5.59,0.39,0.0,0.0,0.0,1021.9,34.05,1395691200,20.73,1395658800,10.0,16.88,1395640800,4.51
1395770400,partly-cloudy-day,0.81,Mostly cloudy throughout the day.,1395744714,1395789252,0.6,12.98,0.47,0.0,0.0,0.0,1017.77,38.25,1395770400,22.7,1395738000,10.0,11.55,1395766800,1.3
1395856800,partly-cloudy-day,0.85,Mostly cloudy in the morning.,1395831014,1395875714,0.45,10.66,0.42,0.0,0.0,0.0,1012.33,35.13,1395853200,25.52,1395889200,9.97,40.82,1395871200,8.72
1395943200,partly-cloudy-night,0.89,Partly cloudy starting in the evening.,1395917314,1395962177,0.18,11.04,0.42,0.0,0.0,0.0,1027.1,42.47,1395950400,21.83,1395918000,10.0,16.8,1395892800,2.13
1396029600,partly-cloudy-day,0.93,Mostly cloudy throughout the day.,1396003614,1396048639,0.8,37.75,0.72,0.0011,0.0154,0.76,1018.89,57.23,1396047600,36.21,1395986400,9.62,9.06,1396033200,2.1
1396116000,rain,0.96,Heavy rain starting in the afternoon.,1396089914,1396135101,0.8,43.09,0.86,0.0521,0.2213,1.0,1017.67,52.95,1396065600,44.73,1396148400,6.63,13.65,1396148400,3.08
1396202400,rain,0.99,Light rain in the evening.,1396176214,1396221564,1.0,42.41,0.91,0.039,0.3134,1.0,1000.73,46.45,1396166400,40.74,1396234800,4.91,17.98,1396209600,5.18
1396288800,partly-cloudy-day,0.04,Mostly cloudy until afternoon.,1396262515,1396308026,0.6,33.82,0.7,0.0039,0.0248,0.91,1011.34,53.97,1396299600,36.43,1396267200,9.14,15.99,1396249200,5.92
1396375200,partly-cloudy-day,0.07,"Partly cloudy starting in the afternoon, continuing until evening.",1396348815,1396394488,0.08,30.95,0.57,0.0,0.0,0.0,1018.42,58.84,1396382400,36.16,1396350000,10.0,11.3,1396324800,0.73
1396461600,partly-cloudy-day,0.1,Mostly cloudy until evening.,1396435117,1396480950,0.4,38.49,0.79,0.0002,0.0025,0.26,1018.79,52.79,1396476000,39.08,1396429200,9.91,5.68,1396472400,0.66
1396548000,rain,0.14,Light rain overnight.,1396521418,1396567413,0.31,31.84,0.53,0.0004,0.0084,0.81,1018.34,64.11,1396555200,41.88,1396501200,9.56,7.52,1396548000,0.24
1396634400,rain,0.17,Light rain in the evening and overnight.,1396607720,1396653875,1.0,37.94,0.85,0.0073,0.0374,0.99,1015.55,46.55,1396584000,40.07,1396666800,7.03,14.07,1396641600,3.32
1396720800,partly-cloudy-day,0.2,Mostly cloudy until evening.,1396694022,1396740338,0.6,33.55,0.66,0.0017,0.0277,0.88,1010.63,53.57,1396724400,40.01,1396674000,8.85,21.2,1396710000,4.58
1396807200,clear-day,0.23,Clear throughout the day.,1396780325,1396826800,0.02,23.76,0.45,0.0,0.0,0.0,1021.21,59.74,1396818000,34.87,1396782000,10.0,12.42,1396760400,1.95
1396893600,rain,0.26,Rain starting in the evening.,1396866628,1396913262,0.63,35.63,0.72,0.0138,0.0763,1.0,1018.62,50.73,1396893600,38.15,1396868400,7.53,12.94,1396900800,2.06
1396980000,rain,0.29,Rain in the morning.,1396952932,1396999725,0.75,44.16,0.73,0.0094,0.0657,0.99,999.32,64.61,1396980000,45.88,1396929600,5.93,19.39,1396990800,2.89
1397066400,partly-cloudy-day,0.32,"Partly cloudy starting in the afternoon, continuing until evening.",1397039236,1397086188,0.11,30.4,0.47,0.0,0.0,0.0,1007.15,60.42,1397070000,42.1,1397041200,10.0,20.01,1397077200,4.65
1397152800,partly-cloudy-night,0.35,Partly cloudy overnight.,1397125541,1397172650,0.04,26.85,0.41,0.0,0.0,0.0,1019.7,58.68,1397156400,36.52,1397124000,10.0,16.02,1397160000,2.85
1397239200,partly-cloudy-day,0.38,Mostly cloudy throughout the day.,1397211846,1397259113,0.48,42.43,0.52,0.0,0.0,0.0,1015.52,74.13,1397242800,51.94,1397206800,9.99,12.13,1397242800,2.06
1397325600,clear-day,0.41,Clear throughout the day.,1397298152,1397345576,0.24,40.92,0.56,0.0,0.0,0.0,1020.87,71.34,1397329200,47.86,1397300400,9.99,11.0,1397332800,0.92
1397412000,partly-cloudy-day,0.44,Mostly cloudy until afternoon.,1397384459,1397432039,0.3,47.6,0.59,0.0,0.0,0.0,1019.33,77.88,1397419200,49.42,1397376000,9.99,14.66,1397422800,3.03
1397498400,partly-cloudy-day,0.48,Partly cloudy throughout the day.,1397470766,1397518502,0.31,54.35,0.67,0.0,0.0,0.0,1014.22,75.63,1397502000,59.42,1397473200,9.97,18.74,1397502000,4.9
1397584800,rain,0.51,Rain in the morning and afternoon.,1397557075,1397604965,0.93,53.05,0.89,0.0216,0.0647,1.0,1006.22,61.74,1397534400,35.87,1397617200,6.08,19.08,1397610000,2.86
1397671200,partly-cloudy-night,0.54,Partly cloudy in the morning.,1397643383,1397691428,0.27,21.53,0.52,0.0048,0.0347,0.95,1025.34,47.07,1397682000,31.17,1397646000,9.42,19.15,1397638800,5.53
1397757600,partly-cloudy-day,0.58,"Partly cloudy starting in the afternoon, continuing until evening.",1397729693,1397777891,0.18,25.41,0.55,0.0,0.0,0.0,1038.22,46.33,1397761200,35.14,1397728800,10.0,12.37,1397739600,2.78
1397844000,partly-cloudy-day,0.61,Partly cloudy throughout the day.,1397816004,1397864355,0.49,30.18,0.66,0.0,0.0,0.0,1031.52,47.43,1397851200,35.16,1397818800,10.0,7.94,1397833200,1.33
1397930400,clear-day,0.65,Clear throughout the day.,1397902315,1397950818,0.16,30.5,0.49,0.0,0.0,0.0,1024.55,66.09,1397937600,39.23,1397901600,10.0,13.15,1397926800,1.73
1398016800,clear-day,0.69,Clear throughout the day.,1397988627,1398037282,0.1,28.67,0.44,0.0,0.0,0.0,1030.26,54.91,1398013200,43.37,1398049200,10.0,12.25,1397998800,2.4
1398103200,clear-day,0.73,Clear throughout the day.,1398074940,1398123745,0.06,32.32,0.52,0.0,0.0,0.0,1019.85,64.95,1398106800,36.81,1398074400,10.0,10.23,1398110400,1.15
1398189600,partly-cloudy-day,0.76,Partly cloudy throughout the day.,1398161254,1398210209,0.44,46.92,0.69,0.0001,0.0027,0.31,1004.67,70.75,1398193200,46.87,1398153600,9.93,11.23,1398182400,1.92
1398276000,partly-cloudy-day,0.8,Mostly cloudy throughout the day.,1398247569,1398296672,0.73,38.38,0.58,0.0,0.0,0.0,1002.56,58.98,1398283200,45.5,1398308400,9.98,22.46,1398294000,6.72
1398362400,clear-day,0.84,Clear throughout the day.,1398333885,1398383136,0.04,20.45,0.33,0.0,0.0,0.0,1012.2,61.29,1398373200,42.03,1398333600,10.0,20.45,1398355200,6.68
1398448800,rain,0.88,Rain overnight.,1398420202,1398469599,0.28,26.44,0.39,0.0,0.0,0.0,1014.59,60.21,1398445200,41.74,1398420000,10.0,13.41,1398452400,1.41
1398535200,rain,0.91,Rain in the morning.,1398506520,1398556063,0.87,44.29,0.76,0.0237,0.1838,1.0,1007.87,65.03,1398538800,45.89,1398506400,8.55,13.14,1398528000,1.0
1398621600,partly-cloudy-day,0.95,Mostly cloudy throughout the day.,1398592840,1398642527,0.55,36.32,0.56,0.0,0.0,0.0,1015.03,57.02,1398625200,45.67,1398592800,10.0,15.45,1398607200,4.41
1398708000,partly-cloudy-night,0.98,Partly cloudy starting in the afternoon.,1398679160,1398728990,0.16,35.56,0.52,0.0,0.0,0.0,1018.43,64.12,1398715200,43.41,1398679200,10.0,9.57,1398690000,1.28
1398794400,rain,0.02,Rain overnight.,1398765481,1398815454,0.91,39.1,0.74,0.002,0.0205,0.95,1026.34,52.38,1398744000,42.86,1398826800,9.9,16.61,1398790800,5.01
1398880800,rain,0.05,Heavy rain throughout the day.,1398851804,1398901917,1.0,42.3,0.91,0.1336,0.3409,1.0,1024.88,50.36,1398913200,41.68,1398848400,3.92,16.4,1398834000,4.88
1398967200,fog,0.08,Foggy in the morning.,1398938128,1398988380,0.77,54.2,0.76,0.0223,0.2326,1.0,1008.29,76.61,1398974400,50.81,1398916800,6.11,11.99,1398974400,1.6
1399053600,partly-cloudy-day,0.12,Mostly cloudy until evening.,1399024453,1399074844,0.7,42.68,0.52,0.0002,0.0038,0.37,1007.86,66.85,1399057200,54.79,1399024800,10.0,14.07,1399068000,2.76
1399140000,partly-cloudy-day,0.15,Partly cloudy in the morning.,1399110779,1399161307,0.46,41.88,0.54,0.0004,0.0041,0.44,1009.68,68.14,1399136400,49.93,1399111200,10.0,12.15,1399143600,1.68
1399226400,partly-cloudy-day,0.18,Mostly cloudy until evening.,1399197107,1399247770,0.53,39.67,0.54,0.0002,0.0033,0.39,1006.84,62.43,1399230000,52.89,1399197600,10.0,19.56,1399233600,4.79
1399312800,clear-day,0.21,Clear throughout the day.,1399283436,1399334233,0.13,32.48,0.4,0.0,0.0,0.0,1010.61,67.91,1399323600,49.49,1399284000,10.0,17.91,1399269600,5.0
1399399200,partly-cloudy-day,0.24,Mostly cloudy until evening.,1399369766,1399420695,0.43,32.61,0.38,0.0,0.0,0.0,1013.41,67.97,1399406400,50.28,1399363200,10.0,14.57,1399410000,2.24
1399485600,partly-cloudy-night,0.27,Partly cloudy starting in the afternoon.,1399456097,1399507157,0.23,34.1,0.42,0.0,0.0,0.0,1021.77,67.84,1399489200,47.66,1399456800,10.0,10.92,1399496400,0.73
1399572000,rain,0.3,Rain in the morning.,1399542430,1399593619,0.98,51.26,0.88,0.015,0.0723,1.0,1021.07,56.83,1399586400,52.28,1399543200,5.5,4.32,1399554000,0.51
1399658400,fog,0.33,Foggy in the morning.,1399628765,1399680081,1.0,56.17,0.93,0.0009,0.0124,0.6,1020.07,60.89,1399662000,55.15,1399618800,3.56,5.42,1399647600,0.97
1399744800,rain,0.36,Light rain overnight.,1399715101,1399766543,0.82,60.37,0.82,0.0042,0.0355,0.67,1012.47,81.5,1399744800,57.24,1399712400,5.64,14.14,1399759200,2.18
1399831200,partly-cloudy-night,0.39,Partly cloudy in the morning.,1399801438,1399853004,0.25,47.81,0.51,0.003,0.0348,0.85,1015.67,80.42,1399838400,58.98,1399802400,9.94,11.3,1399831200,2.22
