UNIX DATE,DATE,HOUR,DAY,MONTH,YEAR,BOROUGH,DEATHS,INJURIES,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,Detail,Moonphase,Summary,Sunrise,Sunset,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,pressure,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,visibility,windGust,windGustTime,windSpeed
1491328800,04/04/2017,18,Tuesday,4,2017,BROOKLYN,0.0,1,11207.0,40.663292,-73.89313,"(40.663292, -73.89313)",rain,0.28,Heavy rain in the morning.,1491302093,1491348292,1.0,46.76,0.91,0.0401,0.3514,1.0,1004.19,50.5,1491300000,47.16,1491361200,5.96,9.73,1491285600,1.85
1491328800,04/04/2017,18,Tuesday,4,2017,,0.0,2,,40.73661,-74.005325,"(40.73661, -74.005325)",rain,0.28,Heavy rain in the morning.,1491302093,1491348292,1.0,46.76,0.91,0.0401,0.3514,1.0,1004.19,50.5,1491300000,47.16,1491361200,5.96,9.73,1491285600,1.85
1491242400,04/03/2017,18,Monday,4,2017,BRONX,0.0,0,10452.0,40.828762,-73.92419,"(40.828762, -73.92419)",rain,0.24,Heavy rain overnight.,1491215791,1491261830,0.34,35.56,0.56,0.0,0.0,0.0,1017.53,62.04,1491238800,40.23,1491217200,10.0,11.34,1491249600,1.7
1491242400,04/03/2017,18,Monday,4,2017,MANHATTAN,0.0,0,10019.0,40.761242,-73.97946,"(40.761242, -73.97946)",rain,0.24,Heavy rain overnight.,1491215791,1491261830,0.34,35.56,0.56,0.0,0.0,0.0,1017.53,62.04,1491238800,40.23,1491217200,10.0,11.34,1491249600,1.7
1491242400,04/03/2017,18,Monday,4,2017,QUEENS,0.0,0,11104.0,40.743156,-73.91871,"(40.743156, -73.91871)",rain,0.24,Heavy rain overnight.,1491215791,1491261830,0.34,35.56,0.56,0.0,0.0,0.0,1017.53,62.04,1491238800,40.23,1491217200,10.0,11.34,1491249600,1.7
1491242400,04/03/2017,18,Monday,4,2017,QUEENS,0.0,0,11105.0,40.772854,-73.90607,"(40.772854, -73.90607)",rain,0.24,Heavy rain overnight.,1491215791,1491261830,0.34,35.56,0.56,0.0,0.0,0.0,1017.53,62.04,1491238800,40.23,1491217200,10.0,11.34,1491249600,1.7
1491242400,04/03/2017,18,Monday,4,2017,,0.0,0,,40.727673,-73.92909,"(40.727673, -73.92909)",rain,0.24,Heavy rain overnight.,1491215791,1491261830,0.34,35.56,0.56,0.0,0.0,0.0,1017.53,62.04,1491238800,40.23,1491217200,10.0,11.34,1491249600,1.7
1491242400,04/03/2017,18,Monday,4,2017,,0.0,0,,40.579975,-73.97464000000002,"(40.579975, -73.97464)",rain,0.24,Heavy rain overnight.,1491215791,1491261830,0.34,35.56,0.56,0.0,0.0,0.0,1017.53,62.04,1491238800,40.23,1491217200,10.0,11.34,1491249600,1.7
1491242400,04/03/2017,18,Monday,4,2017,,0.0,0,,40.706085,-73.8085,"(40.706085, -73.8085)",rain,0.24,Heavy rain overnight.,1491215791,1491261830,0.34,35.56,0.56,0.0,0.0,0.0,1017.53,62.04,1491238800,40.23,1491217200,10.0,11.34,1491249600,1.7
1491242400,04/03/2017,18,Monday,4,2017,QUEENS,0.0,1,11355.0,40.75866,-73.82909000000002,"(40.75866, -73.82909)",rain,0.24,Heavy rain overnight.,1491215791,1491261830,0.34,35.56,0.56,0.0,0.0,0.0,1017.53,62.04,1491238800,40.23,1491217200,10.0,11.34,1491249600,1.7
1491242400,04/03/2017,18,Monday,4,2017,QUEENS,0.0,1,11428.0,40.7185,-73.73531,"(40.7185, -73.73531)",rain,0.24,Heavy rain overnight.,1491215791,1491261830,0.34,35.56,0.56,0.0,0.0,0.0,1017.53,62.04,1491238800,40.23,1491217200,10.0,11.34,1491249600,1.7
1491242400,04/03/2017,18,Monday,4,2017,QUEENS,0.0,1,11434.0,40.681488,-73.77233000000003,"(40.681488, -73.77233)",rain,0.24,Heavy rain overnight.,1491215791,1491261830,0.34,35.56,0.56,0.0,0.0,0.0,1017.53,62.04,1491238800,40.23,1491217200,10.0,11.34,1491249600,1.7
1491242400,04/03/2017,18,Monday,4,2017,,0.0,1,,40.710102,-73.753365,"(40.710102, -73.753365)",rain,0.24,Heavy rain overnight.,1491215791,1491261830,0.34,35.56,0.56,0.0,0.0,0.0,1017.53,62.04,1491238800,40.23,1491217200,10.0,11.34,1491249600,1.7
1491156000,04/02/2017,18,Sunday,4,2017,BROOKLYN,0.0,0,11207.0,40.680664,-73.902626,"(40.680664, -73.902626)",partly-cloudy-day,0.21,"Partly cloudy starting in the afternoon, continuing until evening.",1491129490,1491175367,0.29,32.37,0.53,0.0,0.0,0.0,1018.53,62.33,1491163200,40.05,1491130800,10.0,13.94,1491163200,3.1
1491156000,04/02/2017,18,Sunday,4,2017,BROOKLYN,0.0,0,11230.0,40.62237,-73.96473,"(40.62237, -73.96473)",partly-cloudy-day,0.21,"Partly cloudy starting in the afternoon, continuing until evening.",1491129490,1491175367,0.29,32.37,0.53,0.0,0.0,0.0,1018.53,62.33,1491163200,40.05,1491130800,10.0,13.94,1491163200,3.1
1491156000,04/02/2017,18,Sunday,4,2017,MANHATTAN,0.0,0,10023.0,40.778606,-73.98163000000002,"(40.778606, -73.98163)",partly-cloudy-day,0.21,"Partly cloudy starting in the afternoon, continuing until evening.",1491129490,1491175367,0.29,32.37,0.53,0.0,0.0,0.0,1018.53,62.33,1491163200,40.05,1491130800,10.0,13.94,1491163200,3.1
1491156000,04/02/2017,18,Sunday,4,2017,QUEENS,0.0,0,11379.0,40.723507,-73.88244,"(40.723507, -73.88244)",partly-cloudy-day,0.21,"Partly cloudy starting in the afternoon, continuing until evening.",1491129490,1491175367,0.29,32.37,0.53,0.0,0.0,0.0,1018.53,62.33,1491163200,40.05,1491130800,10.0,13.94,1491163200,3.1
1491156000,04/02/2017,18,Sunday,4,2017,QUEENS,0.0,0,11427.0,40.72402,-73.763535,"(40.72402, -73.763535)",partly-cloudy-day,0.21,"Partly cloudy starting in the afternoon, continuing until evening.",1491129490,1491175367,0.29,32.37,0.53,0.0,0.0,0.0,1018.53,62.33,1491163200,40.05,1491130800,10.0,13.94,1491163200,3.1
1491156000,04/02/2017,18,Sunday,4,2017,STATEN ISLAND,0.0,0,10301.0,40.631386,-74.09405,"(40.631386, -74.09405)",partly-cloudy-day,0.21,"Partly cloudy starting in the afternoon, continuing until evening.",1491129490,1491175367,0.29,32.37,0.53,0.0,0.0,0.0,1018.53,62.33,1491163200,40.05,1491130800,10.0,13.94,1491163200,3.1
1491156000,04/02/2017,18,Sunday,4,2017,,0.0,0,,40.853706,-73.871864,"(40.853706, -73.871864)",partly-cloudy-day,0.21,"Partly cloudy starting in the afternoon, continuing until evening.",1491129490,1491175367,0.29,32.37,0.53,0.0,0.0,0.0,1018.53,62.33,1491163200,40.05,1491130800,10.0,13.94,1491163200,3.1
1491156000,04/02/2017,18,Sunday,4,2017,BROOKLYN,0.0,1,11222.0,40.73050300000001,-73.95111,"(40.730503, -73.95111)",partly-cloudy-day,0.21,"Partly cloudy starting in the afternoon, continuing until evening.",1491129490,1491175367,0.29,32.37,0.53,0.0,0.0,0.0,1018.53,62.33,1491163200,40.05,1491130800,10.0,13.94,1491163200,3.1
1491156000,04/02/2017,18,Sunday,4,2017,,0.0,2,,,,,partly-cloudy-day,0.21,"Partly cloudy starting in the afternoon, continuing until evening.",1491129490,1491175367,0.29,32.37,0.53,0.0,0.0,0.0,1018.53,62.33,1491163200,40.05,1491130800,10.0,13.94,1491163200,3.1
1491156000,04/02/2017,18,Sunday,4,2017,,0.0,3,,,,,partly-cloudy-day,0.21,"Partly cloudy starting in the afternoon, continuing until evening.",1491129490,1491175367,0.29,32.37,0.53,0.0,0.0,0.0,1018.53,62.33,1491163200,40.05,1491130800,10.0,13.94,1491163200,3.1
1491069600,04/01/2017,18,Saturday,4,2017,BROOKLYN,0.0,0,11201.0,40.690357,-73.989746,"(40.690357, -73.989746)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,BROOKLYN,0.0,0,11210.0,40.631706,-73.94649,"(40.631706, -73.94649)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,BROOKLYN,0.0,0,11233.0,40.678375,-73.9265,"(40.678375, -73.9265)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,MANHATTAN,0.0,0,10003.0,40.73392,-73.9928,"(40.73392, -73.9928)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,QUEENS,0.0,0,11372.0,40.7525,-73.88954,"(40.7525, -73.88954)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,QUEENS,0.0,0,11373.0,40.734737,-73.87227,"(40.734737, -73.87227)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,QUEENS,0.0,0,11423.0,40.710915,-73.76256,"(40.710915, -73.76256)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,STATEN ISLAND,0.0,0,10314.0,40.62036,-74.1317,"(40.62036, -74.1317)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,,0.0,0,,40.650703,-74.00449,"(40.650703, -74.00449)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,,0.0,0,,40.70125,-73.99367,"(40.70125, -73.99367)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,,0.0,0,,40.70041,-73.81553000000002,"(40.70041, -73.81553)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,,0.0,0,,40.73949,-73.8369,"(40.73949, -73.8369)",cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1491069600,04/01/2017,18,Saturday,4,2017,,0.0,1,,,,,cloudy,0.17,Overcast throughout the day.,1491043188,1491088905,0.99,35.84,0.8,0.0022,0.0208,1.0,1009.48,46.96,1491080400,36.92,1491044400,8.28,16.76,1491022800,4.54
1490983200,03/31/2017,18,Friday,3,2017,BRONX,0.0,0,10457.0,40.85429,-73.90026999999998,"(40.85429, -73.90027)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,BRONX,0.0,0,10457.0,40.84979600000001,-73.88705999999998,"(40.849796, -73.88706)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,BROOKLYN,0.0,0,11210.0,40.636265,-73.94802,"(40.636265, -73.94802)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,BROOKLYN,0.0,0,11230.0,,,,rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,BROOKLYN,0.0,0,11231.0,40.678417,-74.00005999999998,"(40.678417, -74.00006)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,MANHATTAN,0.0,0,10014.0,40.729046,-74.01073000000002,"(40.729046, -74.01073)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,QUEENS,0.0,0,11354.0,40.764454,-73.83178000000002,"(40.764454, -73.83178)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,QUEENS,0.0,0,11373.0,40.730064,-73.87156999999998,"(40.730064, -73.87157)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,QUEENS,0.0,0,11378.0,40.719624,-73.91131999999998,"(40.719624, -73.91132)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,QUEENS,0.0,0,11419.0,40.69383,-73.82888,"(40.69383, -73.82888)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,QUEENS,0.0,0,11420.0,40.66612,-73.82225,"(40.66612, -73.82225)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,,0.0,0,,40.752434,-73.74126,"(40.752434, -73.74126)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,,0.0,0,,40.814297,-73.95308,"(40.814297, -73.95308)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,,0.0,1,,40.60485,-74.02559000000002,"(40.60485, -74.02559)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490983200,03/31/2017,18,Friday,3,2017,,0.0,1,,40.604927,-74.02372,"(40.604927, -74.02372)",rain,0.13,Rain throughout the day.,1490956887,1491002443,1.0,36.73,0.9,0.0582,0.1171,1.0,1015.01,42.56,1490932800,38.02,1490950800,4.77,17.24,1491004800,4.0
1490896800,03/30/2017,18,Thursday,3,2017,BROOKLYN,0.0,0,11207.0,40.659832,-73.89760600000002,"(40.659832, -73.897606)",rain,0.09,Rain overnight.,1490870587,1490915981,0.4,26.77,0.53,0.0,0.0,0.0,1022.75,50.94,1490896800,35.11,1490868000,10.0,8.45,1490878800,0.15
1490896800,03/30/2017,18,Thursday,3,2017,MANHATTAN,0.0,0,10002.0,40.72192,-73.99191,"(40.72192, -73.99191)",rain,0.09,Rain overnight.,1490870587,1490915981,0.4,26.77,0.53,0.0,0.0,0.0,1022.75,50.94,1490896800,35.11,1490868000,10.0,8.45,1490878800,0.15
1490896800,03/30/2017,18,Thursday,3,2017,MANHATTAN,0.0,0,10013.0,40.7244,-74.00605,"(40.7244, -74.00605)",rain,0.09,Rain overnight.,1490870587,1490915981,0.4,26.77,0.53,0.0,0.0,0.0,1022.75,50.94,1490896800,35.11,1490868000,10.0,8.45,1490878800,0.15
1490896800,03/30/2017,18,Thursday,3,2017,QUEENS,0.0,0,11356.0,40.778606,-73.84704,"(40.778606, -73.84704)",rain,0.09,Rain overnight.,1490870587,1490915981,0.4,26.77,0.53,0.0,0.0,0.0,1022.75,50.94,1490896800,35.11,1490868000,10.0,8.45,1490878800,0.15
1490896800,03/30/2017,18,Thursday,3,2017,QUEENS,0.0,0,11362.0,40.75563,-73.73907,"(40.75563, -73.73907)",rain,0.09,Rain overnight.,1490870587,1490915981,0.4,26.77,0.53,0.0,0.0,0.0,1022.75,50.94,1490896800,35.11,1490868000,10.0,8.45,1490878800,0.15
1490896800,03/30/2017,18,Thursday,3,2017,QUEENS,0.0,0,11385.0,40.70609,-73.90137,"(40.70609, -73.90137)",rain,0.09,Rain overnight.,1490870587,1490915981,0.4,26.77,0.53,0.0,0.0,0.0,1022.75,50.94,1490896800,35.11,1490868000,10.0,8.45,1490878800,0.15
1490896800,03/30/2017,18,Thursday,3,2017,QUEENS,0.0,0,11385.0,40.704052,-73.89576,"(40.704052, -73.89576)",rain,0.09,Rain overnight.,1490870587,1490915981,0.4,26.77,0.53,0.0,0.0,0.0,1022.75,50.94,1490896800,35.11,1490868000,10.0,8.45,1490878800,0.15
1490896800,03/30/2017,18,Thursday,3,2017,QUEENS,0.0,0,11434.0,40.666935,-73.77734,"(40.666935, -73.77734)",rain,0.09,Rain overnight.,1490870587,1490915981,0.4,26.77,0.53,0.0,0.0,0.0,1022.75,50.94,1490896800,35.11,1490868000,10.0,8.45,1490878800,0.15
1490896800,03/30/2017,18,Thursday,3,2017,,0.0,0,,40.698536,-73.9943,"(40.698536, -73.9943)",rain,0.09,Rain overnight.,1490870587,1490915981,0.4,26.77,0.53,0.0,0.0,0.0,1022.75,50.94,1490896800,35.11,1490868000,10.0,8.45,1490878800,0.15
1490896800,03/30/2017,18,Thursday,3,2017,BROOKLYN,0.0,1,11203.0,40.64932,-73.93113000000002,"(40.64932, -73.93113)",rain,0.09,Rain overnight.,1490870587,1490915981,0.4,26.77,0.53,0.0,0.0,0.0,1022.75,50.94,1490896800,35.11,1490868000,10.0,8.45,1490878800,0.15
1490896800,03/30/2017,18,Thursday,3,2017,MANHATTAN,0.0,1,10017.0,40.7525,-73.96474,"(40.7525, -73.96474)",rain,0.09,Rain overnight.,1490870587,1490915981,0.4,26.77,0.53,0.0,0.0,0.0,1022.75,50.94,1490896800,35.11,1490868000,10.0,8.45,1490878800,0.15
1489600800,03/15/2017,18,Wednesday,3,2017,,0.0,0,,40.710876,-74.01439,"(40.710876, -74.01439)",partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1489600800,03/15/2017,18,Wednesday,3,2017,BROOKLYN,0.0,0,11206.0,40.692993,-73.943726,"(40.692993, -73.943726)",partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1489600800,03/15/2017,18,Wednesday,3,2017,BROOKLYN,0.0,0,11213.0,40.67019000000001,-73.93935,"(40.67019, -73.93935)",partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1489600800,03/15/2017,18,Wednesday,3,2017,BROOKLYN,0.0,0,11214.0,40.60635,-73.99201,"(40.60635, -73.99201)",partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1489600800,03/15/2017,18,Wednesday,3,2017,MANHATTAN,0.0,0,10009.0,40.73005300000001,-73.97941999999998,"(40.730053, -73.97942)",partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1489600800,03/15/2017,18,Wednesday,3,2017,QUEENS,0.0,0,11354.0,40.763695,-73.81911,"(40.763695, -73.81911)",partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1489600800,03/15/2017,18,Wednesday,3,2017,QUEENS,0.0,0,11367.0,40.734196,-73.81975600000001,"(40.734196, -73.819756)",partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1489600800,03/15/2017,18,Wednesday,3,2017,QUEENS,0.0,0,11377.0,40.740494,-73.89726999999998,"(40.740494, -73.89727)",partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1489600800,03/15/2017,18,Wednesday,3,2017,,0.0,0,,40.61356,-74.03876,"(40.61356, -74.03876)",partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1489600800,03/15/2017,18,Wednesday,3,2017,,0.0,0,,,,,partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1489600800,03/15/2017,18,Wednesday,3,2017,,0.0,0,,40.719112,-73.94155,"(40.719112, -73.94155)",partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1489600800,03/15/2017,18,Wednesday,3,2017,,0.0,0,,40.683094,-73.80596,"(40.683094, -73.80596)",partly-cloudy-day,0.6,Mostly cloudy throughout the day.,1489576089,1489619038,0.65,12.4,0.62,0.0,0.0,0.0,1003.41,25.8,1489615200,20.38,1489572000,9.84,20.12,1489600800,7.1
1490724000,03/28/2017,18,Tuesday,3,2017,BROOKLYN,0.0,0,11226.0,40.651695,-73.94968,"(40.651695, -73.94968)",rain,0.02,Rain in the afternoon and evening.,1490697986,1490743056,1.0,42.36,0.93,0.0182,0.0656,1.0,1013.74,45.98,1490673600,42.42,1490745600,5.26,7.83,1490716800,1.61
1490724000,03/28/2017,18,Tuesday,3,2017,MANHATTAN,0.0,0,10012.0,40.72235,-73.99327,"(40.72235, -73.99327)",rain,0.02,Rain in the afternoon and evening.,1490697986,1490743056,1.0,42.36,0.93,0.0182,0.0656,1.0,1013.74,45.98,1490673600,42.42,1490745600,5.26,7.83,1490716800,1.61
1490724000,03/28/2017,18,Tuesday,3,2017,,0.0,0,,40.75016,-73.944695,"(40.75016, -73.944695)",rain,0.02,Rain in the afternoon and evening.,1490697986,1490743056,1.0,42.36,0.93,0.0182,0.0656,1.0,1013.74,45.98,1490673600,42.42,1490745600,5.26,7.83,1490716800,1.61
1490724000,03/28/2017,18,Tuesday,3,2017,,0.0,0,,40.798622,-73.94163,"(40.798622, -73.94163)",rain,0.02,Rain in the afternoon and evening.,1490697986,1490743056,1.0,42.36,0.93,0.0182,0.0656,1.0,1013.74,45.98,1490673600,42.42,1490745600,5.26,7.83,1490716800,1.61
1490724000,03/28/2017,18,Tuesday,3,2017,,0.0,1,,40.60507,-73.97913,"(40.60507, -73.97913)",rain,0.02,Rain in the afternoon and evening.,1490697986,1490743056,1.0,42.36,0.93,0.0182,0.0656,1.0,1013.74,45.98,1490673600,42.42,1490745600,5.26,7.83,1490716800,1.61
1490637600,03/27/2017,18,Monday,3,2017,BRONX,0.0,0,10461.0,40.838646,-73.83794,"(40.838646, -73.83794)",rain,0.98,Rain in the morning.,1490611686,1490656594,0.89,41.49,0.91,0.0099,0.0803,0.97,1019.11,53.41,1490652000,38.39,1490598000,5.28,5.49,1490594400,0.86
1490637600,03/27/2017,18,Monday,3,2017,BROOKLYN,0.0,0,11219.0,40.63746,-73.99465,"(40.63746, -73.99465)",rain,0.98,Rain in the morning.,1490611686,1490656594,0.89,41.49,0.91,0.0099,0.0803,0.97,1019.11,53.41,1490652000,38.39,1490598000,5.28,5.49,1490594400,0.86
1490637600,03/27/2017,18,Monday,3,2017,BROOKLYN,0.0,0,11233.0,40.67308,-73.91124,"(40.67308, -73.91124)",rain,0.98,Rain in the morning.,1490611686,1490656594,0.89,41.49,0.91,0.0099,0.0803,0.97,1019.11,53.41,1490652000,38.39,1490598000,5.28,5.49,1490594400,0.86
1490637600,03/27/2017,18,Monday,3,2017,QUEENS,0.0,0,11411.0,40.701187,-73.74148000000002,"(40.701187, -73.74148)",rain,0.98,Rain in the morning.,1490611686,1490656594,0.89,41.49,0.91,0.0099,0.0803,0.97,1019.11,53.41,1490652000,38.39,1490598000,5.28,5.49,1490594400,0.86
1490637600,03/27/2017,18,Monday,3,2017,,0.0,0,,40.75340300000001,-73.90587,"(40.753403, -73.90587)",rain,0.98,Rain in the morning.,1490611686,1490656594,0.89,41.49,0.91,0.0099,0.0803,0.97,1019.11,53.41,1490652000,38.39,1490598000,5.28,5.49,1490594400,0.86
1490637600,03/27/2017,18,Monday,3,2017,,0.0,0,,40.83118,-73.83813,"(40.83118, -73.83813)",rain,0.98,Rain in the morning.,1490611686,1490656594,0.89,41.49,0.91,0.0099,0.0803,0.97,1019.11,53.41,1490652000,38.39,1490598000,5.28,5.49,1490594400,0.86
1490637600,03/27/2017,18,Monday,3,2017,,0.0,0,,40.7879,-73.95368,"(40.7879, -73.95368)",rain,0.98,Rain in the morning.,1490611686,1490656594,0.89,41.49,0.91,0.0099,0.0803,0.97,1019.11,53.41,1490652000,38.39,1490598000,5.28,5.49,1490594400,0.86
